ParentId,,,,
5415,39665.94153,39665.93365,0.007875695,
5419,39665.93916,39665.93539,0.003766744,
5425,39665.9439,39665.93779,0.00610679,
5428,39665.94376,39665.93835,0.005403704,
5459,39665.97344,39665.95744,0.01599838,
5460,39665.96452,39665.95868,0.005833989,
5473,39667.22933,39665.9742,1.255120756,
5482,39665.9892,39665.98438,0.004820332,
5494,39666.01697,39665.99578,0.021187268,
5507,39666.02158,39666.0203,0.001281212,
5509,39666.58102,39666.02176,0.559266937,
5511,39666.72713,39666.02633,0.700799228,
5527,39666.04998,39666.04447,0.005513657,
5544,39666.06395,39666.06345,0.000504668,
5598,39666.66387,39666.11307,0.550805903,
5600,39666.12543,39666.11615,0.009273032,
5605,39666.68389,39666.12681,0.557079321,
5606,39666.1447,39666.12762,0.017082677,
5611,39666.20016,39666.13815,0.062011651,
5618,39666.15375,39666.15184,0.001910841,
5619,39666.1579,39666.15206,0.005844406,
5628,39668.43264,39666.16259,2.270041435,
5629,39666.17558,39666.16887,0.006704051,
5649,39666.18988,39666.18416,0.005712654,
5667,39668.70741,39666.19202,2.51538534,
5674,39666.20875,39666.19644,0.012311651,
5682,39666.21392,39666.20241,0.011514275,
5690,39666.223,39666.21091,0.012091358,
5694,39666.21552,39666.21441,0.001108102,
5704,39666.24084,39666.23348,0.007358218,
5706,39666.23754,39666.23669,0.000858025,
5724,39666.26128,39666.26054,0.00073885,
5727,39666.26368,39666.2624,0.00127365,
5741,39666.30814,39666.27607,0.032075347,
5743,39666.28385,39666.27832,0.005535841,
5759,39666.30135,39666.29978,0.001570332,
5787,39666.39631,39666.39492,0.001382369,
5791,39666.40962,39666.40659,0.003031713,
5802,39666.44701,39666.44515,0.001863002,
5821,39666.49973,39666.49764,0.002084877,
5831,39666.53345,39666.51537,0.018079167,
5842,39666.5245,39666.5214,0.003098881,
5846,39666.52492,39666.52385,0.001066204,
5855,39667.32676,39666.52781,0.798945062,
5857,39666.5328,39666.52834,0.004456327,
5863,39668.08959,39666.53362,1.555964429,
5864,39666.537,39666.53442,0.002578549,
5872,39666.54657,39666.54023,0.006341512,
5874,39666.54419,39666.5421,0.002097338,
5876,39666.56668,39666.54293,0.023755478,
5880,39666.54603,39666.54448,0.001548997,
5892,39666.56254,39666.5508,0.011742901,
5894,39666.56163,39666.55248,0.009148457,
5908,39666.56722,39666.56573,0.00149483,
5909,39666.57064,39666.5662,0.004433719,
5913,39666.5695,39666.56686,0.00263777,
5916,39666.57009,39666.56841,0.001681134,
5918,39666.59803,39666.56879,0.029240085,
5948,39666.58877,39666.57991,0.008853048,
5949,39666.58318,39666.58043,0.002753472,
5966,39666.6985,39666.58733,0.111166975,
5982,39676.25266,39666.59595,9.656709645,
5997,39666.61237,39666.60793,0.004436844,
6007,39671.88794,39666.61333,5.274612809,
6009,39666.61545,39666.61418,0.001266782,
6068,39666.64631,39666.64429,0.002022955,
6076,39666.66207,39666.6474,0.014667168,
6080,39666.65441,39666.65346,0.000953704,
6085,39666.66665,39666.65585,0.010796952,
6110,39666.69495,39666.6801,0.014853318,
6113,39666.69346,39666.68924,0.004213812,
6126,39666.70126,39666.69859,0.002661921,
6130,39666.70571,39666.7009,0.004810764,
6134,39666.70474,39666.70193,0.0028125,
6151,39666.71267,39666.71141,0.001260841,
6155,39666.71906,39666.71449,0.004571142,
6173,39666.72905,39666.72522,0.003831983,
6184,39666.73311,39666.73104,0.002073534,
6207,39666.78751,39666.74978,0.037726775,
6208,39666.78797,39666.75239,0.035587732,
6209,39666.7589,39666.75282,0.006083681,
6210,39666.7549,39666.75307,0.001837693,
6222,39666.85336,39666.76239,0.090965934,
6284,39668.49547,39666.80884,1.686634414,
6301,39666.81981,39666.81543,0.004375965,
6325,39666.83465,39666.83032,0.004323804,
6326,39666.85299,39666.83105,0.021939815,
6340,39666.84613,39666.8387,0.007432446,
6369,39666.87351,39666.86701,0.006502006,
6371,39666.8758,39666.86809,0.007714815,
6373,39666.87276,39666.87039,0.002372531,
6378,39667.60357,39666.87374,0.729832253,
